Latitude,Longitude,Safety Score,Year,Lighting Rating,Crowd Rating,Emergency Rating,Crime Rate,Severity Score,Public Space Score,Feedback Bonus
52.2855,-1.55803,44.19064274730773,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2285733205910902,0.4,0.0,0.0
52.28688,-1.53362,32.811247219160535,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2044161196995687,0.370983606557377,0.0171629390502009,0.0
52.27925,-1.54465,34.1030435155311,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.226419923428961,0.4433333333333333,0.0055364319516777,0.0
52.290777,-1.533494,50.337037372579175,2021,0.1527910305343511,0.149236641221374,0.0669608778625954,0.1981125389158816,0.5097724230254351,0.0310040189293952,0.0023854961832061
52.27595,-1.51643,36.05742773349463,2021,0.1222328244274809,0.1119274809160305,0.0382633587786259,0.2249321217533082,0.3795918367346939,0.0027682159758388,0.0
52.28569,-1.53394,34.22895921926342,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2087620666995021,0.3648702594810379,0.0310040189293952,0.0
52.2760706,-1.5164124,28.34842055885233,2021,0.0814885496183206,0.074618320610687,0.0382633587786259,0.2247755110506079,0.3735294117647059,0.0027682159758388,0.0023854961832061
52.28398,-1.53755,43.32961788463504,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2169841285912679,0.3714765100671141,0.002214572780671,0.0
52.2913,-1.57789,54.00097500653966,2021,0.1222328244274809,0.1119274809160305,0.0765267175572519,0.2287690839694656,1.0,0.0005536431951677,0.0
52.28414,-1.53665,42.729076495594434,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2138910672129369,0.3125333333333334,0.0099655775130199,0.0
52.2843,-1.53489,21.12411684730093,2021,0.0407442748091603,0.0373091603053435,0.0382633587786259,0.2075091810778996,0.3488805970149253,0.0249139437825497,-0.0023854961832061
52.28377,-1.5404,44.88866970013486,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2223480451587532,0.4425925925925925,0.0,0.0
52.2866,-1.54848,46.0904058667096,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.227437892996513,0.4705882352941176,0.0011072863903355,0.0047709923664122
52.29140349999999,-1.5782611,42.31393129770992,2021,0.0814885496183206,0.074618320610687,0.0382633587786259,0.2287690839694656,1.0,0.0,0.0
52.28624,-1.53316,33.76747402656388,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2064129061589975,0.3734875444839858,0.0254675869777175,0.0
52.2818,-1.53485,30.514795783139803,2021,0.1018606870229007,0.074618320610687,0.0382633587786259,0.2189026096993466,0.3649402390438247,0.0105192207081876,0.0
52.28959,-1.55339,36.44418548113131,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2261850073749106,0.403030303030303,0.0,0.0023854961832061
52.2851,-1.56291,48.38504438070557,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2263416180776109,0.5693548387096774,0.002214572780671,0.0047709923664122
52.2762849,-1.5356019,32.913360654180536,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2204687167263496,0.4214285714285714,0.0011072863903355,0.0
52.28728,-1.53574,44.50961281202181,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2093885095103033,0.3721991701244813,0.014394723074362,0.0047709923664122
52.28541,-1.55786,44.19064274730773,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2285733205910902,0.4,0.0,0.0
52.28725,-1.53562,44.509102837713606,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2093102041589531,0.3723140495867769,0.014394723074362,0.0047709923664122
52.2899,-1.53796,39.85685158052527,2021,0.1222328244274809,0.074618320610687,0.0765267175572519,0.2075091810778996,0.4992481203007519,0.0215920846115431,0.0
52.28806,-1.56727,44.61804482632192,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2236792361317058,0.4253846153846153,0.0005536431951677,0.0
52.28694,-1.53704,39.259996462868905,2021,0.1018606870229007,0.1305820610687022,0.0765267175572519,0.2097017309157039,0.3618448637316562,0.0077510047323488,0.0
52.27543,-1.52666,48.54281933992704,2021,0.1629770992366412,0.149236641221374,0.0765267175572519,0.2242273735911568,0.4131578947368421,0.0016609295855033,0.0023854961832061
52.28681,-1.56078,44.15056610421868,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2251670378073587,0.3793478260869565,0.0033218591710066,0.0047709923664122
52.2948,-1.53725,36.27672575866345,2021,0.1222328244274809,0.074618320610687,0.0765267175572519,0.2146741207264384,0.3802898550724637,0.0077510047323488,0.0
52.27632,-1.5322,48.84320391537573,2021,0.1629770992366412,0.149236641221374,0.0765267175572519,0.2174148080236937,0.432280701754386,0.0033218591710066,0.0023854961832061
52.28503,-1.53542,20.42951045311414,2021,0.0407442748091603,0.0373091603053435,0.0382633587786259,0.2080964712130258,0.3384615384615385,0.0199311550260398,-0.0023854961832061
52.28789,-1.54591,44.91761348334656,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2277119617262386,0.4185185185185185,0.0011072863903355,0.0047709923664122
52.2875364,-1.541341,30.77418090220166,2021,0.0814885496183206,0.1119274809160305,0.0382633587786259,0.2236009307803556,0.3434108527131783,0.0016609295855033,-0.0023854961832061
52.27641,-1.52057,34.1877514781577,2021,0.1222328244274809,0.1119274809160305,0.0382633587786259,0.2232877093749551,0.3085714285714285,0.0005536431951677,0.0
52.28444,-1.53546,23.42017705890438,2021,0.0611164122137404,0.0466364503816793,0.0382633587786259,0.2076266391049249,0.3402255639097745,0.0199311550260398,-0.0023854961832061
52.28617,-1.55979,47.34900050100631,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2282992518613647,0.5166666666666667,0.0027682159758388,0.0047709923664122
52.28582,-1.53308,34.31512655833055,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2091535934562528,0.3603658536585366,0.0326649485148985,0.0
52.29094,-1.57684,54.00097500653966,2021,0.1222328244274809,0.1119274809160305,0.0765267175572519,0.2287690839694656,1.0,0.0005536431951677,0.0
52.28051,-1.53824,30.756405048406148,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2240707628884566,0.3233333333333333,0.0,0.0
52.28776,-1.56568,44.69252016729431,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2231310986722547,0.417361111111111,0.0033218591710066,0.0
52.28514,-1.53637,19.301682669360048,2021,0.0407442748091603,0.0373091603053435,0.0382633587786259,0.2144000519967129,0.3146408839779006,0.0116265070985232,-0.0023854961832061
52.2907119,-1.5829859,42.31393129770992,2021,0.0814885496183206,0.074618320610687,0.0382633587786259,0.2287690839694656,1.0,0.0,0.0
52.28552,-1.56332,47.869809329613375,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2261850073749106,0.546969696969697,0.002214572780671,0.0047709923664122
52.29034,-1.57535,50.260516991272496,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2287690839694656,1.0,0.0005536431951677,0.0023854961832061
52.28754,-1.53444,33.06596211894558,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2091927461319279,0.3746887966804979,0.0171629390502009,0.0
52.2889352,-1.5379752,46.73967069238879,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2127556396183597,0.4719298245614035,0.0166092958550331,0.0023854961832061
52.28261,-1.55083,47.67571528242476,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2259892439965352,0.5563380281690141,0.0005536431951677,0.0
52.29016,-1.5435,36.35049236875344,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2247755110506079,0.394,0.0016609295855033,0.0023854961832061
52.27932,-1.54493,34.4007474323325,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.226889755537062,0.4604166666666667,0.0044291455613421,0.0
52.2935,-1.53832,38.60549160814261,2021,0.1222328244274809,0.074618320610687,0.0765267175572519,0.2105239371048805,0.4484375,0.0182702254405364,0.0
52.28554,-1.55808,46.71321412194144,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2287299312937905,0.5,0.0,0.0047709923664122
52.29026,-1.58006,53.945610687022906,2021,0.1222328244274809,0.1119274809160305,0.0765267175572519,0.2287690839694656,1.0,0.0,0.0
52.2902,-1.54262,35.904061290691494,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2238749995100812,0.373170731707317,0.002214572780671,0.0023854961832061
52.27963,-1.5455,37.23383443839206,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.223796694158731,0.5859504132231405,0.0060900751468454,0.0
52.28398,-1.53688,42.440823887446975,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2158095483210156,0.3015290519877676,0.0088582911226843,0.0
52.28613,-1.53312,32.51645421607106,2021,0.0950699745547073,0.074618320610687,0.0510178117048346,0.2086837613481519,0.3617821782178217,0.026574873368053,0.0023854961832061
52.286249,-1.570058,41.2985756129938,2021,0.1222328244274809,0.074618320610687,0.1147900763358778,0.2277902670775887,0.432,0.0005536431951677,0.0023854961832061
52.28788,-1.56659,37.56261358048138,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2242273735911568,0.446551724137931,0.002214572780671,0.0023854961832061
52.28245,-1.54654,49.13359418154615,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2241099155641316,0.6186440677966102,0.002214572780671,0.0
52.28702,-1.53692,34.782566281105744,2021,0.1018606870229007,0.1026001908396946,0.0573950381679389,0.2104847844292054,0.375054704595186,0.0094119343178521,-0.0023854961832061
52.28773,-1.53487,29.24943020349716,2021,0.0814885496183206,0.074618320610687,0.0382633587786259,0.2094276621859783,0.3865828092243187,0.0171629390502009,0.0
52.28842,-1.53515,34.38578945176289,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2091927461319279,0.4219008264462809,0.0204847982212075,0.0
52.28960319999999,-1.5530564,40.51861296204734,2021,0.1222328244274809,0.074618320610687,0.1147900763358778,0.2261850073749106,0.403030303030303,0.0,0.0023854961832061
52.27956,-1.54404,33.5504252498639,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2252453431587088,0.4211111111111111,0.0055364319516777,0.0
52.28908,-1.53848,32.91570709191548,2021,0.1018606870229007,0.0559637404580152,0.0573950381679389,0.2099757996454294,0.4547974413646055,0.0160556526598654,0.0023854961832061
52.27458,-1.52582,47.5857510325632,2021,0.1629770992366412,0.149236641221374,0.0765267175572519,0.2237183888073809,0.3713178294573643,0.0016609295855033,0.0023854961832061
52.28942,-1.53777,39.36886790523369,2021,0.1222328244274809,0.074618320610687,0.0765267175572519,0.2090752881049027,0.4880566801619433,0.0182702254405364,0.0
52.2867355,-1.5244127,30.148527655106687,2021,0.0814885496183206,0.074618320610687,0.0382633587786259,0.2222697398074031,0.4719512195121951,0.002214572780671,0.0
52.28638,-1.53128,29.41619332371769,2021,0.0814885496183206,0.074618320610687,0.0382633587786259,0.2088012193751771,0.3806387225548902,0.0226993710018786,-0.0023854961832061
52.28506,-1.5523,47.95251863730904,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.228455862564065,0.55,0.0011072863903355,0.0047709923664122
52.28874,-1.56179,35.13237054154146,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2210168541858007,0.3380710659898477,0.0033218591710066,0.0023854961832061
52.28662,-1.56082,44.04131600806443,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2259500913208602,0.3833333333333333,0.0033218591710066,0.0
52.29084,-1.57659,50.260516991272496,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2287690839694656,1.0,0.0005536431951677,0.0023854961832061
52.28502,-1.55704,45.27166154442975,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.228455862564065,0.4375,0.0,0.0047709923664122
52.29121,-1.57794,50.260516991272496,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2287690839694656,1.0,0.0005536431951677,0.0023854961832061
52.2853,-1.53361,34.12604380875784,2021,0.0814885496183206,0.074618320610687,0.0765267175572519,0.206647822213048,0.3702702702702702,0.0321113053197308,0.0
52.27633,-1.52121,34.084617662950855,2021,0.1222328244274809,0.1119274809160305,0.0382633587786259,0.223796694158731,0.3007874015748031,0.0011072863903355,0.0
52.28727,-1.56382,44.75635262332373,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2220739764290277,0.4222222222222222,0.0033218591710066,0.0
52.272517,-1.526155,33.52888323678718,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2254802592127593,0.4369047619047618,0.0016609295855033,0.0
52.28958,-1.55344,36.38034289088659,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2263024654019358,0.4,0.0,0.0023854961832061
52.28249,-1.55023,46.96557056334652,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2254411065370842,0.5261904761904762,0.0005536431951677,0.0
52.28252,-1.55016,47.03123868946762,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2249712744289833,0.5302083333333333,0.0005536431951677,0.0
52.28226,-1.54954,47.75847190698687,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2259892439965352,0.5599999999999999,0.0005536431951677,0.0
52.27635,-1.53088,48.94192841742401,2021,0.1629770992366412,0.149236641221374,0.0765267175572519,0.2176105714020691,0.4364285714285714,0.0033218591710066,0.0023854961832061
52.28653,-1.53332,32.265232421238125,2021,0.0950699745547073,0.074618320610687,0.0510178117048346,0.2084879979697765,0.3713163064833006,0.0221457278067108,0.0023854961832061
52.28131,-1.53498,31.791076216490165,2021,0.1222328244274809,0.074618320610687,0.0382633587786259,0.2215649916452517,0.3586956521739131,0.0033218591710066,0.0
52.29014,-1.58454,53.945610687022906,2021,0.1222328244274809,0.1119274809160305,0.0765267175572519,0.2287690839694656,1.0,0.0,0.0
52.28211,-1.54861,48.95752612166823,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2264590761046361,0.6068965517241379,0.0016609295855033,0.0
52.28538,-1.53146,30.087751723077226,2021,0.0814885496183206,0.074618320610687,0.0382633587786259,0.2057473106725212,0.3731833910034602,0.0321113053197308,-0.0023854961832061
52.29001,-1.57894,53.945610687022906,2021,0.1222328244274809,0.1119274809160305,0.0765267175572519,0.2287690839694656,1.0,0.0,0.0
52.28315,-1.55396,44.85453843469373,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2271638242667875,0.4317073170731708,0.0,0.0
52.2859,-1.55897,47.18290754245597,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2282992518613647,0.5166666666666667,0.0011072863903355,0.0047709923664122
52.28726,-1.53566,44.50961281202181,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2093885095103033,0.3721991701244813,0.014394723074362,0.0047709923664122
52.28788,-1.56656,45.28207922933634,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2242273735911568,0.446551724137931,0.002214572780671,0.0
52.27509,-1.52648,48.18335634466712,2021,0.1629770992366412,0.149236641221374,0.0765267175572519,0.2250104271046583,0.3957446808510638,0.0016609295855033,0.0023854961832061
52.2936,-1.53702,39.09712546260631,2021,0.1222328244274809,0.074618320610687,0.0765267175572519,0.2089578300778774,0.4435318275154004,0.0249139437825497,0.0
52.290809,-1.5830862,42.31393129770992,2021,0.0814885496183206,0.074618320610687,0.0382633587786259,0.2287690839694656,1.0,0.0,0.0
52.28253,-1.55049,47.02215780825311,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2249321217533082,0.5298969072164949,0.0005536431951677,0.0
52.28354,-1.54218,47.5221244904239,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2223088924830782,0.5536585365853658,0.0016609295855033,0.0
52.29226,-1.5382,39.564759955666446,2021,0.1222328244274809,0.074618320610687,0.0765267175572519,0.2005400048077362,0.4661428571428571,0.0287894461487241,0.0
52.2865,-1.53728,19.26790272985402,2021,0.0407442748091603,0.0373091603053435,0.0382633587786259,0.2136169984832114,0.3479057591623037,0.0044291455613421,-0.0023854961832061
52.28223,-1.5349,31.01156771737836,2021,0.1018606870229007,0.074618320610687,0.0382633587786259,0.216514296483167,0.3637820512820512,0.0166092958550331,0.0
52.27637,-1.52971,48.88305584410059,2021,0.1629770992366412,0.149236641221374,0.0765267175572519,0.2178063347804445,0.4333333333333333,0.0033218591710066,0.0023854961832061
52.28729,-1.5341,37.37313100849512,2021,0.1018606870229007,0.1119274809160305,0.0573950381679389,0.2097017309157039,0.379957805907173,0.0204847982212075,0.0023854961832061
52.28774,-1.53234,39.83035572060079,2021,0.1018606870229007,0.1119274809160305,0.0765267175572519,0.21028902105083,0.3855263157894737,0.0221457278067108,0.0047709923664122
52.28969,-1.55026,36.86782839528556,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2256368699154596,0.4227848101265823,0.0,0.0023854961832061
52.29097,-1.58302,53.945610687022906,2021,0.1222328244274809,0.1119274809160305,0.0765267175572519,0.2287690839694656,1.0,0.0,0.0
52.28967,-1.55088,36.26651364843613,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2255194118884343,0.3963414634146341,0.0,0.0023854961832061
52.28218,-1.54736,49.13359418154615,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2241099155641316,0.6186440677966102,0.002214572780671,0.0
52.29612,-1.53701,38.42559676351342,2021,0.1222328244274809,0.074618320610687,0.0765267175572519,0.2276728090505635,0.4821428571428571,0.0011072863903355,0.0
52.29117,-1.57778,57.97998264012746,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2287690839694656,1.0,0.0005536431951677,0.0
52.28574,-1.53636,23.32802271741061,2021,0.0611164122137404,0.0513000954198473,0.0430462786259541,0.2148698841048138,0.3139999999999999,0.0127337934888587,-0.0023854961832061
52.29023,-1.57507,54.00097500653966,2021,0.1222328244274809,0.1119274809160305,0.0765267175572519,0.2287690839694656,1.0,0.0005536431951677,0.0
52.28958,-1.55372,36.38034289088659,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2263024654019358,0.4,0.0,0.0023854961832061
52.28656,-1.56379,45.19648264717855,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2225438085371286,0.430817610062893,0.0033218591710066,0.0047709923664122
52.28726,-1.56413,44.75635262332373,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2220739764290277,0.4222222222222222,0.0033218591710066,0.0
52.28799,-1.54528,45.349422877608816,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2272029769424626,0.4384615384615385,0.0011072863903355,0.0047709923664122
52.29057,-1.58019,57.92461832061069,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2287690839694656,1.0,0.0,0.0
52.28695,-1.53701,34.36545620223301,2021,0.1018606870229007,0.1026001908396946,0.0573950381679389,0.2097017309157039,0.3618448637316562,0.0083046479275165,-0.0023854961832061
52.28565,-1.54992,46.37649293246833,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2273595876451629,0.4833333333333333,0.0011072863903355,0.0047709923664122
52.28665,-1.56084,44.27032364165221,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2259500913208602,0.3833333333333333,0.0033218591710066,0.0047709923664122
52.28679,-1.53738,19.52882696544108,2021,0.0407442748091603,0.0373091603053435,0.0382633587786259,0.2124032655372841,0.3673913043478261,0.0033218591710066,-0.0023854961832061
52.2851,-1.53618,19.727587951901,2021,0.0407442748091603,0.0373091603053435,0.0382633587786259,0.2131080136994354,0.3261421319796954,0.0138410798791943,-0.0023854961832061
52.29631,-1.537,38.42559676351342,2021,0.1222328244274809,0.074618320610687,0.0765267175572519,0.2276728090505635,0.4821428571428571,0.0011072863903355,0.0
52.28997,-1.57908,53.945610687022906,2021,0.1222328244274809,0.1119274809160305,0.0765267175572519,0.2287690839694656,1.0,0.0,0.0
52.28475,-1.53377,31.96845656073283,2021,0.0814885496183206,0.074618320610687,0.0573950381679389,0.2062171427806222,0.3726148409893993,0.0293430893438919,0.0
52.28279,-1.55354,44.85453843469373,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2271638242667875,0.4317073170731708,0.0,0.0
52.28309,-1.54473,47.3618270173935,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.2235617781046806,0.5409090909090909,0.002214572780671,0.0
52.27645,-1.51993,33.329886560425834,2021,0.1222328244274809,0.1119274809160305,0.0382633587786259,0.224814663726283,0.2683168316831683,0.0005536431951677,0.0
52.28211,-1.53491,30.679381800277696,2021,0.1018606870229007,0.074618320610687,0.0382633587786259,0.216514296483167,0.3637820512820512,0.0132874366840265,0.0
52.28509,-1.5357,20.19007287369752,2021,0.0407442748091603,0.0373091603053435,0.0382633587786259,0.2126773342670096,0.3277227722772277,0.0182702254405364,-0.0023854961832061
52.28729,-1.53337,33.093132868003806,2021,0.0814885496183206,0.074618320610687,0.0765267175572519,0.2104847844292054,0.3749450549450549,0.019377511830872,0.0
52.2856,-1.56199,47.29363618148953,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2282992518613647,0.5166666666666667,0.002214572780671,0.0047709923664122
52.289077,-1.5384772,44.56766319878571,2021,0.1222328244274809,0.1305820610687022,0.0813096374045801,0.2099757996454294,0.4547974413646055,0.0160556526598654,0.0
52.28835,-1.56838,38.35286691567804,2021,0.0814885496183206,0.074618320610687,0.1147900763358778,0.2250104271046583,0.4875,0.0005536431951677,0.0023854961832061
52.28392,-1.53917,44.56054375742357,2021,0.1629770992366412,0.149236641221374,0.0382633587786259,0.221173464888501,0.4276041666666667,0.0005536431951677,0.0
52.2883539,-1.5380516,45.44103109315362,2021,0.1222328244274809,0.149236641221374,0.0765267175572519,0.2158095483210156,0.4127725856697819,0.0149483662695298,0.0023854961832061
52.2913,-1.57814,54.00097500653966,2021,0.1222328244274809,0.1119274809160305,0.0765267175572519,0.2287690839694656,1.0,0.0005536431951677,0.0
