Latitude,Longitude,Year,Num Crimes,Num Public Spaces,Crime Score,Crime Severity Score,Public Space Score,Safety Score,Num Public Space,Severity
52.286249,-1.526155,2022,238,,32.70427215283929,,0.2336448598130841,32.93791701265236,5.0,5.737068965517241
52.286249,-1.518688,2022,125,,35.350523547108125,,0.1401869158878504,35.49071046299598,3.0,5.483870967741935
52.286249,-1.511564,2022,30,,37.93612595529506,,0.0934579439252336,38.02958389922029,2.0,5.233333333333333
52.286249,-1.50414,2022,4,,31.977934838820893,,0.0,16.977934838820893,0.0,6.0
52.286249,-1.497617,2022,0,,80.0,,0.0,65.0,0.0,0.0
52.281418,-1.570058,2022,12,,21.77304853395183,,0.0,6.77304853395183,0.0,7.272727272727272
52.281418,-1.562762,2022,47,,31.050718391881457,,0.0,16.050718391881457,0.0,6.086956521739131
52.281418,-1.555381,2022,58,,39.16006818747726,,0.0934579439252336,39.25352613140249,2.0,5.055555555555555
52.281418,-1.548171,2022,267,,47.33525418441813,,0.3271028037383177,47.662356988156446,7.0,3.797619047619048
52.281418,-1.540875,2022,284,,33.74843746152141,,0.0934579439252336,33.84189540544665,2.0,5.564285714285714
52.281418,-1.533494,2022,585,,24.43697380062431,,1.02803738317757,25.46501118380187,22.0,6.602787456445993
52.281418,-1.526155,2022,315,,31.34668795170101,,0.2803738317757009,31.62706178347672,6.0,5.856677524429967
52.281418,-1.518688,2022,254,,29.11141757168304,,0.1869158878504672,29.29833345953351,4.0,6.194444444444445
52.281418,-1.511564,2022,206,,30.339261894919357,,0.0467289719626168,30.38599086688197,1.0,6.067961165048544
52.281418,-1.50414,2022,42,,26.095402270544486,,0.0,11.095402270544486,0.0,6.714285714285714
52.281418,-1.497617,2022,4,,29.97931391139459,,0.0,14.979313911394584,0.0,6.25
52.277348,-1.570058,2022,7,,38.81025438963725,,0.0,23.810254389637244,0.0,5.142857142857143
52.277348,-1.562762,2022,7,,35.38582017878691,,0.0,20.385820178786908,0.0,5.571428571428571
52.277348,-1.555381,2022,64,,30.28712721944493,,0.0,15.287127219444926,0.0,6.171875
52.277348,-1.548171,2022,232,,50.47372497890365,,0.3738317757009345,50.84755675460458,8.0,3.427947598253275
52.277348,-1.540875,2022,110,,28.68197646173857,,0.1869158878504672,28.86889234958904,4.0,6.345454545454546
52.277348,-1.533494,2022,361,,23.67346626060641,,0.3271028037383177,24.00056906434473,7.0,6.844444444444444
52.277348,-1.526155,2022,252,,25.48792040938126,,0.1869158878504672,25.67483629723173,4.0,6.669322709163347
52.277348,-1.518688,2022,213,,35.4561945553154,,0.1401869158878504,35.596381471203244,3.0,5.399038461538462
52.277348,-1.511564,2022,198,,35.52800885734241,,0.1401869158878504,35.66819577323026,3.0,5.402061855670103
52.277348,-1.50414,2022,16,,25.9282882261679,,0.0,10.928288226167904,0.0,6.75
52.277348,-1.497617,2022,27,,24.183212345253374,,0.1869158878504672,24.37012823310384,4.0,6.962962962962963
52.272517,-1.570058,2022,5,,36.76828133080503,,0.0,21.76828133080503,0.0,5.4
52.272517,-1.562762,2022,17,,35.65989636675218,,0.0,20.659896366752186,0.0,5.529411764705882
52.272517,-1.555381,2022,109,,28.662138289981637,,0.0934579439252336,28.755596233906868,2.0,6.348623853211009
52.272517,-1.548171,2022,38,,31.581233725582702,,0.0467289719626168,31.62796269754532,1.0,6.026315789473684
52.272517,-1.540875,2022,35,,18.17538847981875,,0.0,3.17538847981875,0.0,7.714285714285714
52.272517,-1.533494,2022,163,,25.70679193242545,,0.0934579439252336,25.800249876350684,2.0,6.69375
52.272517,-1.526155,2022,148,,19.70044307365459,,0.1869158878504672,19.88735896150506,4.0,7.472972972972973
52.272517,-1.518688,2022,131,,18.64612202140215,,0.0467289719626168,18.692850993364765,1.0,7.615384615384615
52.272517,-1.511564,2022,55,,22.158274116212407,,0.0467289719626168,22.20500308817502,1.0,7.203703703703703
52.272517,-1.50414,2022,5,,25.57793483882089,,0.0,10.577934838820894,0.0,6.8
52.272517,-1.497617,2022,10,,31.14621616962593,,0.0934579439252336,31.23967411355116,2.0,6.1
52.268551,-1.570058,2022,0,,80.0,,0.0,65.0,0.0,0.0
52.268551,-1.562762,2022,12,,30.603229328276733,,0.0,15.603229328276733,0.0,6.166666666666667
52.268551,-1.555381,2022,86,,27.445815630165185,,0.0467289719626168,27.4925446021278,1.0,6.517647058823529
52.268551,-1.548171,2022,39,,19.55991672523305,,0.0,4.559916725233048,0.0,7.538461538461538
52.268551,-1.540875,2022,47,,22.253014847515043,,0.1869158878504672,22.439930735365508,4.0,7.195652173913044
52.268551,-1.533494,2022,94,,26.65192521665544,,0.1869158878504672,26.838841104505907,4.0,6.613636363636363
52.268551,-1.526155,2022,83,,22.99156564198528,,0.1869158878504672,23.17848152983575,4.0,7.084337349397591
52.268551,-1.518688,2022,29,,16.46897978350938,,0.0467289719626168,16.515708755471994,1.0,7.931034482758621
52.268551,-1.511564,2022,1,,47.99172556455783,,0.0,32.991725564557825,0.0,4.0
52.268551,-1.50414,2022,0,,80.0,,0.0,65.0,0.0,0.0
52.268551,-1.497617,2022,0,,80.0,,0.0,65.0,0.0,0.0
52.295042,-1.570058,2023,104,,20.765907518684806,,0.0,5.765907518684806,0.0,7.355769230769231
52.295042,-1.562762,2023,82,,15.384046346194374,,0.0,0.38404634619437417,0.0,8.048780487804878
52.295042,-1.555381,2023,38,,29.90353506761084,,0.04672897196261682,29.950264039573458,1.0,6.2368421052631575
52.295042,-1.548171,2023,103,,48.72963964164468,,0.09345794392523364,48.823097585569904,2.0,3.796116504854369
52.295042,-1.540875,2023,405,,30.567470013926922,,0.2336448598130841,30.80111487374001,5.0,5.885204081632653
52.295042,-1.533494,2023,591,,31.33688913028385,,1.074766355140187,32.411655485424035,23.0,5.627177700348432
52.295042,-1.526155,2023,157,,29.901851983319098,,0.514018691588785,30.41587067490788,11.0,6.1558441558441555
52.295042,-1.518688,2023,0,,80.0,,0.04672897196261682,80.04672897196262,1.0,0.0
52.295042,-1.511564,2023,0,,80.0,,0.0,65.0,0.0,0.0
52.295042,-1.50414,2023,0,,80.0,,0.0,65.0,0.0,0.0
52.295042,-1.497617,2023,0,,80.0,,0.0,65.0,0.0,0.0
52.290777,-1.570058,2023,122,,23.871849091579456,,0.0,8.87184909157946,0.0,6.950413223140496
52.290777,-1.562762,2023,288,,24.00682079029349,,0.0,9.006820790293489,0.0,6.838596491228071
52.290777,-1.555381,2023,87,,31.69016796486257,,0.09345794392523364,31.783625908787805,2.0,5.977011494252873
52.290777,-1.548171,2023,154,,40.88472909562664,,0.09345794392523364,40.97818703955187,2.0,4.746753246753247
52.290777,-1.540875,2023,998,,30.869006728011776,,1.4018691588785046,32.27087588689028,30.0,5.317297850562948
52.290777,-1.533494,2023,1374,,29.54179843451872,,1.9626168224299063,31.50441525694863,42.0,5.126497005988024
52.290777,-1.526155,2023,204,,32.79641058798174,,0.2803738317757009,33.07678441975743,6.0,5.747474747474747
52.290777,-1.518688,2023,30,,44.33564249187596,,0.18691588785046728,44.52255837972643,4.0,4.428571428571429
52.290777,-1.511564,2023,10,,39.130876388643976,,0.14018691588785046,39.27106330453183,3.0,5.1
52.290777,-1.50414,2023,0,,80.0,,0.0,65.0,0.0,0.0
52.290777,-1.497617,2023,0,,80.0,,0.0,65.0,0.0,0.0
52.286249,-1.570058,2023,73,,39.37541879739023,,0.0,24.375418797390232,0.0,5.013888888888889
52.286249,-1.562762,2023,248,,36.2988593326962,,0.0,21.298859332696203,0.0,5.255144032921811
52.286249,-1.555381,2023,42,,31.76300476106507,,0.04672897196261682,31.809733733027688,1.0,6.0
52.286249,-1.548171,2023,163,,46.715687282082015,,0.09345794392523364,46.809145226007246,2.0,3.9877300613496933
52.286249,-1.540875,2023,485,,37.356392170693,,0.09345794392523364,37.44985011461823,2.0,4.89375
52.286249,-1.533494,2023,813,,26.5242441481516,,2.336448598130841,28.86069274628244,50.0,6.129606099110546
52.286249,-1.526155,2023,263,,31.22839321086804,,0.2336448598130841,31.46203807068113,5.0,5.906614785992218
52.286249,-1.518688,2023,145,,31.344207370834066,,0.14018691588785046,31.484394286721916,3.0,5.979166666666667
52.286249,-1.511564,2023,35,,26.123485401919538,,0.09345794392523364,26.216943345844776,2.0,6.714285714285714
