Latitude,Longitude,Year,Crime Score,Crime Severity Score,Public Space Score,Safety Score
52.290777,-1.511564,2022,0.00086192,0.42,0.009345794,33.71122639
52.290777,-1.50414,2022,0,0,0,65
52.290777,-1.497617,2022,0,0,0,65
52.286249,-1.570058,2022,0.022409929,0.502325581,0,24.28548005
52.286249,-1.562762,2022,0.04912946,0.514893617,0,24.16777371
52.286249,-1.555381,2022,0.007929667,0.597674419,0.003115265,47.48153372
52.286249,-1.548171,2022,0.018789864,0.512264151,0.00623053,40.30456013
52.286249,-1.540875,2022,0.056197207,0.563836478,0.00623053,42.66549334
52.286249,-1.533494,2022,0.148422686,0.618735084,0.15576324,44.48850945
52.286249,-1.526155,2022,0.041027409,0.573706897,0.015576324,44.24717998
52.286249,-1.518688,2022,0.021548009,0.548387097,0.009345794,43.06582265
52.286249,-1.511564,2022,0.005171522,0.523333333,0.00623053,41.74361022
52.286249,-1.50414,2022,0.000689536,0.6,0,32.96690226
52.286249,-1.497617,2022,0,0,0,65
52.281418,-1.570058,2022,0.002068609,0.727272727,0,43.06146276
52.281418,-1.562762,2022,0.008102051,0.608695652,0,33.3011175
52.281418,-1.555381,2022,0.009998276,0.505555556,0.00623053,40.13352766
52.281418,-1.548171,2022,0.046026547,0.379761905,0.021806854,29.30972485
52.281418,-1.540875,2022,0.048957076,0.556428571,0.00623053,42.42845437
52.281418,-1.533494,2022,0.100844682,0.660278746,0.068535826,48.52348903
52.281418,-1.526155,2022,0.054300983,0.585667752,0.018691589,44.58960727
52.281418,-1.518688,2022,0.043785554,0.619444444,0.012461059,47.57265398
52.281418,-1.511564,2022,0.035511119,0.606796117,0.003115265,46.86657758
52.281418,-1.50414,2022,0.007240131,0.671428571,0,38.32538725
52.281418,-1.497617,2022,0.000689536,0.625,0,34.96552319
52.277348,-1.570058,2022,0.001206689,0.514285714,0,26.09321053
52.277348,-1.562762,2022,0.001206689,0.557142857,0,29.51764474
52.277348,-1.555381,2022,0.011032581,0.6171875,0,33.83026633
52.277348,-1.548171,2022,0.039993105,0.34279476,0.024922118,26.70065843
52.277348,-1.540875,2022,0.018962248,0.634545455,0.012461059,49.9879596
52.277348,-1.533494,2022,0.06223065,0.684444444,0.021806854,51.67518455
52.277348,-1.526155,2022,0.043440786,0.666932271,0.012461059,51.22373259
52.277348,-1.518688,2022,0.036717807,0.539903846,0.009345794,41.74656778
52.277348,-1.511564,2022,0.034132046,0.540206186,0.009345794,41.88161436
52.277348,-1.50414,2022,0.002758145,0.675,0,38.85106016
52.277348,-1.497617,2022,0.00465437,0.696296296,0.012461059,55.63135395
52.272517,-1.570058,2022,0.00086192,0.54,0,28.16276504
52.272517,-1.562762,2022,0.002930529,0.552941176,0,29.1056613
52.272517,-1.555381,2022,0.018789864,0.634862385,0.00623053,49.92813055
52.272517,-1.548171,2022,0.006550595,0.602631579,0.003115265,47.94144767
52.272517,-1.540875,2022,0.006033443,0.771428571,0,46.34193612
52.272517,-1.533494,2022,0.028098604,0.669375,0.00623053,52.13877772
52.272517,-1.526155,2022,0.025512843,0.747297297,0.012461059,58.44544541
52.272517,-1.518688,2022,0.022582313,0.761538462,0.003115265,59.59402188
52.272517,-1.511564,2022,0.009481124,0.72037037,0.003115265,57.12996494
52.272517,-1.50414,2022,0.00086192,0.68,0,39.35311153
52.272517,-1.497617,2022,0.001723841,0.61,0.00623053,48.80933452
52.268551,-1.570058,2022,0,0,0,65
52.268551,-1.562762,2022,0.002068609,0.616666667,0,34.23128196
52.268551,-1.555381,2022,0.01482503,0.651764706,0.003115265,51.41491093
52.268551,-1.548171,2022,0.006722979,0.753846154,0,44.90224497
52.268551,-1.540875,2022,0.008102051,0.719565217,0.012461059,57.28573693
52.268551,-1.533494,2022,0.016204103,0.661363636,0.012461059,52.23866245
52.268551,-1.526155,2022,0.014307878,0.708433735,0.012461059,56.05072001
52.268551,-1.518688,2022,0.004999138,0.793103448,0.003115265,63.17781814
52.268551,-1.511564,2022,0.000172384,0.4,0,16.99448371
