Latitude,Longitude,Year,Crime Score,Crime Severity Score,Public Space Score,Safety Score
52.277348,-1.526155,2022,0.956559213928633,0.3330677290836653,0.0124610591900311,25.67483629723173
52.277348,-1.518688,2022,0.9632821927253922,0.4600961538461538,0.0093457943925233,35.596381471203244
52.277348,-1.511564,2022,0.9658679538010688,0.4597938144329896,0.0093457943925233,35.66819577323026
52.277348,-1.50414,2022,0.9972418548526116,0.325,0.0,10.928288226167904
52.277348,-1.497617,2022,0.995345630063782,0.3037037037037037,0.0124610591900311,24.37012823310384
52.272517,-1.570058,2022,0.9991380796414412,0.4599999999999999,0.0,21.76828133080503
52.272517,-1.562762,2022,0.9970694707808998,0.4470588235294118,0.0,20.659896366752186
52.272517,-1.555381,2022,0.9812101361834168,0.365137614678899,0.0062305295950155,28.755596233906868
52.272517,-1.548171,2022,0.9934494052749526,0.3973684210526316,0.0031152647975077,31.62796269754532
52.272517,-1.540875,2022,0.993966557490088,0.2285714285714285,0.0,3.17538847981875
52.272517,-1.533494,2022,0.9719013963109808,0.330625,0.0062305295950155,25.800249876350684
52.272517,-1.526155,2022,0.9744871573866576,0.2527027027027027,0.0124610591900311,19.88735896150506
52.272517,-1.518688,2022,0.9774176866057576,0.2384615384615385,0.0031152647975077,18.692850993364765
52.272517,-1.511564,2022,0.9905188760558524,0.2796296296296297,0.0031152647975077,22.20500308817502
52.272517,-1.50414,2022,0.9991380796414412,0.32,0.0,10.577934838820894
52.272517,-1.497617,2022,0.9982761592828824,0.39,0.0062305295950155,31.23967411355116
52.268551,-1.570058,2022,1.0,1.0,0.0,65.0
52.268551,-1.562762,2022,0.9979313911394588,0.3833333333333333,0.0,15.603229328276733
52.268551,-1.555381,2022,0.9851749698327874,0.3482352941176471,0.0031152647975077,27.4925446021278
52.268551,-1.548171,2022,0.9932770212032408,0.2461538461538461,0.0,4.559916725233048
52.268551,-1.540875,2022,0.9918979486295466,0.2804347826086956,0.0124610591900311,22.439930735365508
52.268551,-1.533494,2022,0.9837958972590932,0.3386363636363637,0.0124610591900311,26.838841104505907
52.268551,-1.526155,2022,0.9856921220479228,0.2915662650602409,0.0124610591900311,23.17848152983575
52.268551,-1.518688,2022,0.9950008619203584,0.2068965517241379,0.0031152647975077,16.515708755471994
52.268551,-1.511564,2022,0.9998276159282882,0.6,0.0,32.991725564557825
52.268551,-1.50414,2022,1.0,1.0,0.0,65.0
52.268551,-1.497617,2022,1.0,1.0,0.0,65.0
52.295042,-1.570058,2023,0.9816610827014636,0.2644230769230769,0.0,5.765907518684806
52.295042,-1.562762,2023,0.985540469053077,0.1951219512195122,0.0,0.38404634619437417
52.295042,-1.555381,2023,0.993299241756304,0.37631578947368427,0.003115264797507788,29.950264039573458
52.295042,-1.548171,2023,0.9818374184447187,0.620388349514563,0.006230529595015576,48.823097585569904
52.295042,-1.540875,2023,0.9285840239816611,0.41147959183673466,0.01557632398753894,30.80111487374001
52.295042,-1.533494,2023,0.8957855757362018,0.43728222996515675,0.07165109034267912,32.411655485424035
52.295042,-1.526155,2023,0.9723152883089402,0.38441558441558443,0.03426791277258567,30.41587067490788
52.295042,-1.518688,2023,1.0,1.0,0.003115264797507788,80.04672897196262
52.295042,-1.511564,2023,1.0,1.0,0.0,65.0
52.295042,-1.50414,2023,1.0,1.0,0.0,65.0
52.295042,-1.497617,2023,1.0,1.0,0.0,65.0
52.290777,-1.570058,2023,0.9784870393228707,0.3049586776859504,0.0,8.87184909157946
52.290777,-1.562762,2023,0.9492153059425146,0.31614035087719294,0.0,9.006820790293489
52.290777,-1.555381,2023,0.9846587903368013,0.40229885057471265,0.006230529595015576,31.783625908787805
52.290777,-1.548171,2023,0.9728442955387057,0.5253246753246753,0.006230529595015576,40.97818703955187
52.290777,-1.540875,2023,0.8240169282313525,0.4682702149437052,0.09345794392523364,32.27087588689028
52.290777,-1.533494,2023,0.7577146887674131,0.4873502994011976,0.1308411214953271,31.50441525694863
52.290777,-1.526155,2023,0.9640275083759478,0.42525252525252527,0.018691588785046728,33.07678441975743
52.290777,-1.518688,2023,0.9947099277023452,0.5571428571428572,0.012461059190031152,44.52255837972643
52.290777,-1.511564,2023,0.9982366425674484,0.49000000000000005,0.009345794392523364,39.27106330453183
52.290777,-1.50414,2023,1.0,1.0,0.0,65.0
52.290777,-1.497617,2023,1.0,1.0,0.0,65.0
52.286249,-1.570058,2023,0.9871274907423735,0.49861111111111106,0.0,24.375418797390232
52.286249,-1.562762,2023,0.9562687356727209,0.4744855967078189,0.0,21.298859332696203
52.286249,-1.555381,2023,0.9925938987832834,0.4,0.003115264797507788,31.809733733027688
52.286249,-1.548171,2023,0.9712572738494093,0.6012269938650306,0.006230529595015576,46.809145226007246
52.286249,-1.540875,2023,0.9144771645212485,0.510625,0.006230529595015576,37.44985011461823
52.286249,-1.533494,2023,0.8566390407335567,0.3870393900889454,0.1557632398753894,28.86069274628244
52.286249,-1.526155,2023,0.9536236995238935,0.4093385214007782,0.01557632398753894,31.46203807068113
52.286249,-1.518688,2023,0.9744313172280021,0.4020833333333333,0.009345794392523364,31.484394286721916
52.286249,-1.511564,2023,0.9938282489860695,0.32857142857142857,0.006230529595015576,26.216943345844776
52.286249,-1.50414,2023,1.0,1.0,0.0,65.0
52.286249,-1.497617,2023,1.0,1.0,0.0,65.0
52.281418,-1.570058,2023,0.9985893140539588,0.625,0.0,34.92946570269794
52.281418,-1.562762,2023,0.9878328337153941,0.31764705882352945,0.0,10.102575539120608
52.281418,-1.555381,2023,0.982190089931229,0.394,0.006230529595015576,31.052089578557574
52.281418,-1.548171,2023,0.9345794392523364,0.6013774104683195,0.021806853582554516,45.289899848098656
52.281418,-1.540875,2023,0.9393405043202258,0.5044117647058823,0.006230529595015576,37.998610059435514
52.281418,-1.533494,2023,0.8987832833715395,0.3649466192170818,0.06853582554517133,27.26867103719931
52.281418,-1.526155,2023,0.9388114970904602,0.3831360946745562,0.018691588785046728,29.0557794822407
52.281418,-1.518688,2023,0.9513313348615764,0.3750915750915751,0.012461059190031152,28.733825394026415
52.281418,-1.511564,2023,0.9730206312819608,0.3986666666666666,0.003115264797507788,31.07960030564861
52.281418,-1.50414,2023,0.9957679421618763,0.3521739130434782,0.0,13.054679413951987
52.281418,-1.497617,2023,0.9992946570269794,0.425,0.0,18.9760183389173
52.277348,-1.570058,2023,0.9987656497972139,0.3833333333333333,0.0,15.628813260447892
52.277348,-1.562762,2023,0.9964732851348969,0.31500000000000006,0.0,10.111126785399403
52.277348,-1.555381,2023,0.9758420031740433,0.37941176470588234,0.0,14.619674919870963
52.277348,-1.548171,2023,0.9575030858755069,0.5931914893617021,0.024922118380062305,45.812446302014344
52.277348,-1.540875,2023,0.9811320754716981,0.4048076923076923,0.012461059190031152,31.960500793510842
52.277348,-1.533494,2023,0.9405748545230118,0.3706060606060606,0.021806853582554516,28.21372212692967
52.277348,-1.526155,2023,0.9578557573620173,0.3635193133047211,0.012461059190031152,28.042841260747597
52.277348,-1.518688,2023,0.9624404866866514,0.3627358490566038,0.009345794392523364,28.06912028426652
52.277348,-1.511564,2023,0.9747839887145124,0.4142857142857143,0.009345794392523364,32.44731339899741
52.277348,-1.50414,2023,0.9961206136483866,0.3238095238095238,0.0,10.804267324986775
52.277348,-1.497617,2023,0.9952389349321107,0.3518518518518518,0.012461059190031152,28.20104887112469
52.272517,-1.570058,2023,0.9987656497972139,0.3833333333333333,0.0,15.628813260447892
52.272517,-1.562762,2023,0.9931229060130489,0.40512820512820513,0.0,17.18736803078189
52.272517,-1.555381,2023,0.9786633750661259,0.30743801652892566,0.006230529595015576,24.163724094311938
52.272517,-1.548171,2023,0.9945335919590901,0.4774193548387097,0.003115264797507788,38.031495839045284
52.272517,-1.540875,2023,0.9961206136483866,0.5772727272727273,0.0,31.00266106667094
52.272517,-1.533494,2023,0.9795450537824016,0.3868421052631579,0.006230529595015576,30.407799608349034
52.272517,-1.526155,2023,0.9770763533768295,0.29296875,0.012461059190031152,23.087142920119913
52.272517,-1.518688,2023,0.9774290248633398,0.28046875,0.003115264797507788,21.977792717333802
52.272517,-1.511564,2023,0.988890848174925,0.2507936507936508,0.003115264797507788,19.88733265598016
52.272517,-1.50414,2023,0.9978839710809381,0.2916666666666667,0.0,8.28395932522189
52.272517,-1.497617,2023,0.996649620878152,0.3052631578947368,0.006230529595015576,24.43269079063378
52.268551,-1.570058,2023,1.0,1.0,0.0,65.0
52.268551,-1.562762,2023,0.9970022923646623,0.27647058823529413,0.0,7.0513448193595885
52.268551,-1.555381,2023,0.9807794039851878,0.29633027522935784,0.003115264797507788,23.297499429739915
52.268551,-1.548171,2023,0.9913595485804972,0.36938775510204086,0.0,14.295686251929798
52.268551,-1.540875,2023,0.995415270675366,0.5076923076923077,0.012461059190031152,40.616089958357634
52.268551,-1.533494,2023,0.9892435196614354,0.3666666666666667,0.012461059190031152,29.20472579791924
52.268551,-1.526155,2023,0.9894198554046906,0.34745762711864403,0.012461059190031152,27.68943390248932
52.268551,-1.518688,2023,0.9943572562158349,0.284375,0.003115264797507788,22.66835655087286
52.268551,-1.511564,2023,0.9994709927702345,0.0,0.0,-15.0
52.268551,-1.50414,2023,1.0,1.0,0.0,65.0
52.268551,-1.497617,2023,1.0,1.0,0.0,65.0
